source,section,page_url,parent_page,label,url,filename,source_year_dir,true_year,area,stock_group,stock,product_type,document_role,col_header,row_text,is_anomalous,anomaly_flags
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Arrowtooth Flounder,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIatf.pdf,BSAIatf.pdf,2021,2021,NA,groundfish,Arrowtooth flounder,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Arrowtooth Flounder,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAatf.pdf,GOAatf.pdf,2021,2021,BSAI/GOA,groundfish,Arrowtooth flounder,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Atka Mackerel,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIatka.pdf,BSAIatka.pdf,2021,2021,NA,groundfish,Atka mackerel,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Atka Mackerel,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAatka.pdf,GOAatka.pdf,2021,2021,BSAI/GOA,groundfish,Atka mackerel,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Deep-water Flatfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAdeepflat.pdf,GOAdeepflat.pdf,2021,2021,BSAI/GOA,groundfish,Deep-water flatfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Demersal Shelf Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAdsr.pdf,GOAdsr.pdf,2021,2021,NA,groundfish,Demersal shelf rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Dusky Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAdusky.pdf,GOAdusky.pdf,2021,2021,BSAI/GOA,groundfish,Dusky rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Flathead Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIflathead.pdf,BSAIflathead.pdf,2021,2021,NA,groundfish,Flathead sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Flathead Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAflathead.pdf,GOAflathead.pdf,2021,2021,BSAI/GOA,groundfish,Flathead sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Forage Fish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIforage.pdf,BSAIforage.pdf,2021,2021,NA,groundfish,Forage fish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Forage Fish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAforage.pdf,GOAforage.pdf,2021,2021,BSAI/GOA,groundfish,Forage fish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Greenland Turbot,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIturbot.pdf,BSAIturbot.pdf,2021,2021,NA,groundfish,Greenland turbot,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Grenadier,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/Grenadiers.pdf,Grenadiers.pdf,2020,2021,BSAI/GOA,groundfish,Grenadier,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Kamchatka Flounder,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIkamchatka.pdf,BSAIkamchatka.pdf,2021,2021,NA,groundfish,Kamchatka flounder,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Northern Rock Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIrocksole.pdf,BSAIrocksole.pdf,2021,2021,NA,groundfish,Northern rock sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Northern and Southern Rock Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAnsrocksole.pdf,GOAnsrocksole.pdf,2021,2021,NA,groundfish,Northern rock sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Northern Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAInork.pdf,BSAInork.pdf,2021,2021,NA,groundfish,Northern rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Northern Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAnork.pdf,GOAnork.pdf,2021,2021,BSAI/GOA,groundfish,Northern rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Octopus,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIocto.pdf,BSAIocto.pdf,2021,2021,NA,groundfish,Octopus,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Octopus,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAocto.pdf,GOAocto.pdf,2021,2021,BSAI/GOA,groundfish,Octopus,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Other Flatfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIoflat.pdf,BSAIoflat.pdf,2021,2021,NA,groundfish,Other flatfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Other Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIorock.pdf,BSAIorock.pdf,2021,2021,NA,groundfish,Other rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pacific Cod,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOApcod.pdf,GOApcod.pdf,2021,2021,BSAI/GOA,groundfish,Pacific cod,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pacific Cod - Aleutian Islands,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/AIpcod.pdf,AIpcod.pdf,2021,2021,BSAI,groundfish,Pacific cod,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pacific Cod - Eastern Bering Sea,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/EBSpcod.pdf,EBSpcod.pdf,2021,2021,NA,groundfish,Pacific cod,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pacific Ocean Perch,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIpop.pdf,BSAIpop.pdf,2021,2021,NA,groundfish,Pacific ocean perch,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pacific Ocean Perch,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOApop.pdf,GOApop.pdf,2021,2021,BSAI/GOA,groundfish,Pacific ocean perch,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,"Multi-Species - Assessment for Walleye Pollock, Pacific Cod, and Arrowtooth Flounder in the South Eastern Bering Sea",https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/EBSmultispp.pdf,EBSmultispp.pdf,2021,2021,NA,groundfish,Pollock,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pollock - Aleutian Islands,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/AIpollock.pdf,AIpollock.pdf,2021,2021,BSAI,groundfish,Pollock,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pollock - Bogoslof Island,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BOGpollock.pdf,BOGpollock.pdf,2021,2021,NA,groundfish,Pollock,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pollock - Eastern Bering Sea,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/EBSPollock.pdf,EBSPollock.pdf,2021,2021,NA,groundfish,Pollock,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Pollock - Walleye,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOApollock.pdf,GOApollock.pdf,2021,2021,BSAI/GOA,groundfish,Pollock,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Rex Sole,https://apps-afsc.fisheries.noaa.gov/Plan_Team/2021/GOArex.pdf,GOArex.pdf,2021,2021,BSAI/GOA,groundfish,Rex sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Blackspotted and Rougheye Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIrougheye.pdf,BSAIrougheye.pdf,2021,2021,NA,groundfish,Rougheye/blackspotted complex,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Rougheye and Blackspotted Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOArougheye.pdf,GOArougheye.pdf,2021,2021,BSAI/GOA,groundfish,Rougheye/blackspotted complex,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Alaska Sablefish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/sablefish.pdf,sablefish.pdf,2021,2021,BSAI/GOA,groundfish,Sablefish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Sablefish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/sablefish.pdf,sablefish.pdf,2021,2021,BSAI/GOA,groundfish,Sablefish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Shallow-Water Flatfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAshallowflat.pdf,GOAshallowflat.pdf,2021,2021,BSAI/GOA,groundfish,Shallow-water flatfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Sharks,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIshark.pdf,BSAIshark.pdf,2021,2021,NA,groundfish,Sharks,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Sharks,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAshark.pdf,GOAshark.pdf,2021,2021,BSAI/GOA,groundfish,Sharks,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Shortraker Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIshortraker.pdf,BSAIshortraker.pdf,2021,2021,NA,groundfish,Shortraker rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Skates,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIskate.pdf,BSAIskate.pdf,2021,2021,NA,groundfish,Skates,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Skates,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAskate.pdf,GOAskate.pdf,2021,2021,BSAI/GOA,groundfish,Skates,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Thornyheads,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAthorny.pdf,GOAthorny.pdf,2021,2021,BSAI/GOA,groundfish,Thornyheads,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Yellowfin Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIyfin.pdf,BSAIyfin.pdf,2021,2021,NA,groundfish,Yellowfin sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Bering Sea and Aleutian Islands Introduction,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/BSAIintro.pdf,BSAIintro.pdf,2021,2021,BSAI,groundfish,NA,introduction,introduction,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/2021-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Gulf of Alaska Introduction,https://apps-afsc.fisheries.noaa.gov/refm/docs/2021/GOAintro.pdf,GOAintro.pdf,2021,2021,GOA,groundfish,NA,introduction,introduction,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Alaska Plaice,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIplaice.pdf,BSAIplaice.pdf,2020,2020,BSAI/GOA,groundfish,Alaska plaice,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Arrowtooth Flounder,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIatf.pdf,BSAIatf.pdf,2020,2020,NA,groundfish,Arrowtooth flounder,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Arrowtooth Flounder,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAatf.pdf,GOAatf.pdf,2020,2020,BSAI/GOA,groundfish,Arrowtooth flounder,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Atka Mackerel,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIatka.pdf,BSAIatka.pdf,2020,2020,NA,groundfish,Atka mackerel,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Atka Mackerel,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAatka.pdf,GOAatka.pdf,2020,2020,BSAI/GOA,groundfish,Atka mackerel,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Deep-water Flatfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAdeepflat.pdf,GOAdeepflat.pdf,2020,2020,BSAI/GOA,groundfish,Deep-water flatfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Demersal Shelf Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAdsr.pdf,GOAdsr.pdf,2020,2020,NA,groundfish,Demersal shelf rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Dusky Rockfish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAdusky.pdf,GOAdusky.pdf,2020,2020,BSAI/GOA,groundfish,Dusky rockfish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Flathead Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIflathead.pdf,BSAIflathead.pdf,2020,2020,NA,groundfish,Flathead sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Flathead Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAflathead.pdf,GOAflathead.pdf,2020,2020,BSAI/GOA,groundfish,Flathead sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Forage Fish,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAforage.pdf,GOAforage.pdf,2020,2020,BSAI/GOA,groundfish,Forage fish,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Greenland Turbot,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIturbot.pdf,BSAIturbot.pdf,2020,2020,NA,groundfish,Greenland turbot,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Kamchatka Flounder,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIkamchatka.pdf,BSAIkamchatka.pdf,2020,2020,NA,groundfish,Kamchatka flounder,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Northern Rock Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/BSAIrocksole.pdf,BSAIrocksole.pdf,2020,2020,NA,groundfish,Northern rock sole,document,assessment_or_safe,NA,NA,FALSE,
NOAA,Groundfish SAFEs,https://www.fisheries.noaa.gov/alaska/population-assessments/2020-north-pacific-groundfish-stock-assessments,https://www.fisheries.noaa.gov/alaska/population-assessments/north-pacific-groundfish-stock-assessments-and-fishery-evaluation,Northern and Southern Rock Sole,https://apps-afsc.fisheries.noaa.gov/refm/docs/2020/GOAnsrocksole.pdf,GOAnsrocksole.pdf,2020,2020,NA,groundfish,Northern rock sole,document,assessment_or_safe,NA,NA,FALSE,
